trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type,start station name,end station name
160983594,22,5/19/2021 20:28,5/19/2021 20:50,3023,34.050911,-118.240967,3068,34.0532,-118.250954,6201,1,One Way,Walk-up,standard,1st & Judge John Aiso,Grand & 3rd
160983593,17,5/19/2021 20:28,5/19/2021 20:45,4212,33.988129,-118.471741,4563,34.017681,-118.409081,17504,30,One Way,Monthly Pass,electric,Windward & Main,Venice & Glendon
160983592,12,5/19/2021 20:31,5/19/2021 20:43,3005,34.0485,-118.258537,3023,34.050911,-118.240967,6678,30,One Way,Monthly Pass,standard,7th & Flower,1st & Judge John Aiso
160983591,21,5/19/2021 20:37,5/19/2021 20:57,3022,34.04607,-118.233093,3031,34.044701,-118.252441,17174,30,One Way,Monthly Pass,electric,3rd & Santa Fe,7th & Spring
160986164,38,5/19/2021 20:49,5/19/2021 21:27,3035,34.048401,-118.260948,3005,34.0485,-118.258537,18877,30,One Way,Monthly Pass,electric,Figueroa & 8th,7th & Flower
160983590,6,5/19/2021 20:52,5/19/2021 20:58,3030,34.051941,-118.24353,4491,34.04744,-118.24794,12109,30,One Way,Monthly Pass,standard,Main & 1st,Main & Winston
160986160,23,5/19/2021 20:53,5/19/2021 21:16,4266,34.026291,-118.277687,4266,34.026291,-118.277687,11980,30,Round Trip,Monthly Pass,standard,28th & Figueroa,28th & Figueroa
160986158,24,5/19/2021 20:53,5/19/2021 21:17,4300,34.04887,-118.2743,3052,34.051102,-118.264557,16600,1,One Way,Walk-up,electric,Union & Olympic,7th & Bixel
160983589,4,5/19/2021 20:54,5/19/2021 20:58,3030,34.051941,-118.24353,4491,34.04744,-118.24794,6646,30,One Way,Monthly Pass,standard,Main & 1st,Main & Winston
160986155,24,5/19/2021 20:58,5/19/2021 21:22,3031,34.044701,-118.252441,4313,34.056808,-118.275002,17174,30,One Way,Monthly Pass,electric,7th & Spring,Westlake/Macarthur Park Station
160986153,23,5/19/2021 20:59,5/19/2021 21:22,4212,33.988129,-118.471741,4208,33.99868,-118.472977,16027,30,One Way,Monthly Pass,standard,Windward & Main,Rose & Rennie
160986151,48,5/19/2021 21:04,5/19/2021 21:52,4555,34.005871,-118.429161,4555,34.005871,-118.429161,6391,30,Round Trip,Monthly Pass,standard,Venice & Inglewood,Venice & Inglewood
160986149,52,5/19/2021 21:07,5/19/2021 21:59,3018,34.043732,-118.260139,3018,34.043732,-118.260139,12115,1,Round Trip,Walk-up,standard,Grand & Olympic,Grand & Olympic
160986147,28,5/19/2021 21:18,5/19/2021 21:46,4472,34.092602,-118.28093,3049,34.056969,-118.253593,6123,30,One Way,Monthly Pass,standard,Santa Monica & Sunset,2nd & Figueroa
160986145,18,5/19/2021 21:22,5/19/2021 21:40,3005,34.0485,-118.258537,3031,34.044701,-118.252441,19544,30,One Way,Monthly Pass,electric,7th & Flower,7th & Spring
160986143,18,5/19/2021 21:25,5/19/2021 21:43,3079,34.05014,-118.233192,3079,34.05014,-118.233192,16704,30,Round Trip,Monthly Pass,electric,Temple & Vignes,Temple & Vignes
160986141,20,5/19/2021 21:27,5/19/2021 21:47,3005,34.0485,-118.258537,3052,34.051102,-118.264557,18877,30,One Way,Monthly Pass,electric,7th & Flower,7th & Bixel
160986139,14,5/19/2021 21:28,5/19/2021 21:42,4567,34.02018,-118.40403,4555,34.005871,-118.429161,12392,1,One Way,One Day Pass,standard,Venice & Motor,Venice & Inglewood
160986137,16,5/19/2021 21:37,5/19/2021 21:53,4538,34.06543,-118.308823,4538,34.06543,-118.308823,6124,1,Round Trip,Walk-up,standard,5th & Western,5th & Western
160986135,20,5/19/2021 21:44,5/19/2021 22:04,4266,34.026291,-118.277687,4454,34.017899,-118.291718,11980,30,One Way,Monthly Pass,standard,28th & Figueroa,Vermont & Exposition
160986133,56,5/19/2021 21:48,5/19/2021 22:44,3052,34.051102,-118.264557,3005,34.0485,-118.258537,16600,30,One Way,Monthly Pass,electric,7th & Bixel,7th & Flower
160986131,6,5/19/2021 21:49,5/19/2021 21:55,3075,34.04211,-118.256187,3029,34.048851,-118.246422,6598,30,One Way,Monthly Pass,standard,Broadway & 9th,Main & 4th
160986128,9,5/19/2021 21:51,5/19/2021 22:00,3075,34.04211,-118.256187,3045,34.028511,-118.256668,6158,1,One Way,Walk-up,standard,Broadway & 9th,18th & San Pedro
160986126,9,5/19/2021 21:52,5/19/2021 22:01,4207,34.000881,-118.46891,4202,33.991161,-118.468292,15609,30,One Way,Monthly Pass,standard,Rose & 7th,Abbot Kinney & Cadiz
160986122,14,5/19/2021 21:52,5/19/2021 22:06,3014,34.05661,-118.237213,3006,34.04554,-118.256668,6387,1,One Way,Walk-up,standard,Union Station West Portal,Olive & 8th
160986119,14,5/19/2021 21:54,5/19/2021 22:08,3037,34.034801,-118.231277,4475,34.045181,-118.243248,5934,30,One Way,Monthly Pass,standard,Imperial & 7th,San Pedro & Winston
160986117,15,5/19/2021 21:57,5/19/2021 22:12,4208,33.99868,-118.472977,4210,33.984341,-118.47155,15282,30,One Way,Monthly Pass,standard,Rose & Rennie,Ocean Front Walk & North Venice
160986115,14,5/19/2021 21:57,5/19/2021 22:11,4208,33.99868,-118.472977,4210,33.984341,-118.47155,14089,30,One Way,Monthly Pass,standard,Rose & Rennie,Ocean Front Walk & North Venice
160986113,14,5/19/2021 21:57,5/19/2021 22:11,4208,33.99868,-118.472977,4210,33.984341,-118.47155,13218,30,One Way,Monthly Pass,standard,Rose & Rennie,Ocean Front Walk & North Venice
160986111,15,5/19/2021 21:57,5/19/2021 22:12,4208,33.99868,-118.472977,4210,33.984341,-118.47155,14040,30,One Way,Monthly Pass,standard,Rose & Rennie,Ocean Front Walk & North Venice
160986109,15,5/19/2021 21:57,5/19/2021 22:12,4208,33.99868,-118.472977,4210,33.984341,-118.47155,16027,30,One Way,Monthly Pass,standard,Rose & Rennie,Ocean Front Walk & North Venice
160986108,14,5/19/2021 21:57,5/19/2021 22:11,4208,33.99868,-118.472977,4210,33.984341,-118.47155,15557,30,One Way,Monthly Pass,standard,Rose & Rennie,Ocean Front Walk & North Venice
160986106,18,5/19/2021 22:06,5/19/2021 22:24,4523,34.068748,-118.30928,4447,34.0616,-118.28199,20033,365,One Way,Annual Pass,standard,Western & 3rd,Rampart & Wilshire
160986105,10,5/19/2021 22:09,5/19/2021 22:19,4448,34.03027,-118.273193,3019,34.038609,-118.260857,12325,30,One Way,Monthly Pass,standard,23rd St & Flower,12th & Hill
160986103,26,5/19/2021 22:11,5/19/2021 22:37,4417,34.164951,-118.363632,4422,34.152142,-118.361954,16154,30,One Way,Monthly Pass,smart,Magnolia & Cartwright,Riverside & Cahuenga
160986101,10,5/19/2021 22:12,5/19/2021 22:22,4558,34.025688,-118.395302,4563,34.017681,-118.409081,14036,30,One Way,Monthly Pass,standard,Bagley & Venice,Venice & Glendon
161011838,449,5/19/2021 22:19,5/20/2021 5:48,4509,34.101639,-118.309174,4509,34.101639,-118.309174,11986,30,Round Trip,Monthly Pass,standard,Western & Hollywood,Western & Hollywood
160986099,16,5/19/2021 22:23,5/19/2021 22:39,4483,34.1007,-118.259117,4302,34.092491,-118.291443,19736,30,One Way,Monthly Pass,electric,Glendale & Silver Lake,Vermont Pl & Vermont
160986097,22,5/19/2021 22:24,5/19/2021 22:46,4563,34.017681,-118.409081,4205,33.993771,-118.453667,14036,30,One Way,Monthly Pass,standard,Venice & Glendon,Venice & Lincoln
160986095,4,5/19/2021 22:28,5/19/2021 22:32,4511,34.056278,-118.231773,3022,34.04607,-118.233093,6038,1,One Way,Walk-up,standard,Union Station East Portal,3rd & Santa Fe
160986093,18,5/19/2021 22:40,5/19/2021 22:58,3019,34.038609,-118.260857,4479,34.031502,-118.288742,12309,30,One Way,Monthly Pass,standard,12th & Hill,Ellendale Pl & Adams
160988693,21,5/19/2021 22:40,5/19/2021 23:01,4422,34.152142,-118.361954,4285,,,15106,30,One Way,Monthly Pass,smart,Riverside & Cahuenga,Metro Bike Share Free Bikes
160986092,4,5/19/2021 22:40,5/19/2021 22:44,4205,33.993771,-118.453667,4547,33.9897,-118.448883,15418,30,One Way,Monthly Pass,standard,Venice & Lincoln,Stanford & Washington
160988995,30,5/19/2021 22:46,5/19/2021 23:16,4543,33.95718,-118.451248,4579,33.984859,-118.431129,13275,30,One Way,Monthly Pass,standard,Toes Beach at Culver Blvd,Alla & Glencoe
160989302,45,5/19/2021 22:46,5/19/2021 23:31,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15398,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
160986091,4,5/19/2021 22:47,5/19/2021 22:51,3069,34.05088,-118.248253,3062,34.047749,-118.243172,19966,30,One Way,Monthly Pass,electric,Broadway & 3rd,3rd & San Pedro
160986090,8,5/19/2021 22:47,5/19/2021 22:55,4205,33.993771,-118.453667,4213,33.995369,-118.464798,14036,30,One Way,Monthly Pass,standard,Venice & Lincoln,7th & Westminster
160989095,36,5/19/2021 22:48,5/19/2021 23:24,3005,34.0485,-118.258537,3005,34.0485,-118.258537,16600,30,Round Trip,Monthly Pass,electric,7th & Flower,7th & Flower
160988790,18,5/19/2021 22:51,5/19/2021 23:09,4428,34.161709,-118.372818,4285,,,15296,365,One Way,Annual Pass,smart,Lankershim & Hesby,Metro Bike Share Free Bikes
160989093,31,5/19/2021 22:52,5/19/2021 23:23,3014,34.05661,-118.237213,3019,34.038609,-118.260857,6507,1,One Way,Walk-up,standard,Union Station West Portal,12th & Hill
160986089,7,5/19/2021 22:52,5/19/2021 22:59,3046,34.052872,-118.24749,4486,34.06126,-118.258598,6566,30,One Way,Monthly Pass,standard,2nd & Hill,Vista Hermosa Park
160989091,30,5/19/2021 22:53,5/19/2021 23:23,3014,34.05661,-118.237213,3019,34.038609,-118.260857,12219,1,One Way,Walk-up,standard,Union Station West Portal,12th & Hill
160988890,13,5/19/2021 22:58,5/19/2021 23:11,4213,33.995369,-118.464798,4214,33.99556,-118.481552,15140,30,One Way,Monthly Pass,standard,7th & Westminster,Ocean Front Walk & Navy
160988889,12,5/19/2021 23:00,5/19/2021 23:12,3006,34.04554,-118.256668,3058,34.035801,-118.23317,6014,1,One Way,Walk-up,standard,Olive & 8th,Industrial St & Mateo St
160989192,18,5/19/2021 23:12,5/19/2021 23:30,4214,33.99556,-118.481552,4205,33.993771,-118.453667,15140,30,One Way,Monthly Pass,standard,Ocean Front Walk & Navy,Venice & Lincoln
160989191,17,5/19/2021 23:12,5/19/2021 23:29,4491,34.04744,-118.24794,3028,34.058319,-118.246094,18289,30,One Way,Monthly Pass,electric,Main & Winston,Grand & Temple
161034514,26,5/19/2021 23:13,5/19/2021 23:39,4285,,,3000,,,15106,30,One Way,Monthly Pass,smart,Metro Bike Share Free Bikes,Virtual Station
160989190,16,5/19/2021 23:13,5/19/2021 23:29,4491,34.04744,-118.24794,3028,34.058319,-118.246094,6510,365,One Way,Annual Pass,standard,Main & Winston,Grand & Temple
160989189,14,5/19/2021 23:15,5/19/2021 23:29,4491,34.04744,-118.24794,3028,34.058319,-118.246094,6646,365,One Way,Annual Pass,standard,Main & Winston,Grand & Temple
163256254,18,6/11/2021 17:50,6/11/2021 18:08,4576,34.022579,-118.40551,4576,34.022579,-118.40551,13982,1,Round Trip,Walk-up,standard,Motor & Regent,Motor & Regent
160992495,36,5/19/2021 23:30,5/20/2021 0:06,3028,34.058319,-118.246094,4476,34.08252,-118.27272,6414,365,One Way,Annual Pass,standard,Grand & Temple,Sunset & Silver Lake
160992494,36,5/19/2021 23:30,5/20/2021 0:06,3028,34.058319,-118.246094,4476,34.08252,-118.27272,20126,365,One Way,Annual Pass,standard,Grand & Temple,Sunset & Silver Lake
160992493,35,5/19/2021 23:31,5/20/2021 0:06,3028,34.058319,-118.246094,4476,34.08252,-118.27272,16073,30,One Way,Monthly Pass,standard,Grand & Temple,Sunset & Silver Lake
160989691,19,5/19/2021 23:32,5/19/2021 23:51,4205,33.993771,-118.453667,4555,34.005871,-118.429161,15140,30,One Way,Monthly Pass,standard,Venice & Lincoln,Venice & Inglewood
160989590,15,5/19/2021 23:35,5/19/2021 23:50,3019,34.038609,-118.260857,4266,34.026291,-118.277687,12325,30,One Way,Monthly Pass,standard,12th & Hill,28th & Figueroa
160989589,4,5/19/2021 23:45,5/19/2021 23:49,4315,34.054031,-118.27092,4300,34.04887,-118.2743,6317,30,One Way,Monthly Pass,standard,Union & 7th,Union & Olympic
160992594,15,5/19/2021 23:57,5/20/2021 0:12,4555,34.005871,-118.429161,4548,34.026829,-118.393517,15140,30,One Way,Monthly Pass,standard,Venice & Inglewood,Durango & Venice
160992389,4,5/19/2021 23:57,5/20/2021 0:01,4266,34.026291,-118.277687,4448,34.03027,-118.273193,12325,30,One Way,Monthly Pass,standard,28th & Figueroa,23rd St & Flower
160992592,10,5/20/2021 0:03,5/20/2021 0:13,4210,33.984341,-118.47155,4208,33.99868,-118.472977,16905,30,One Way,Monthly Pass,electric,Ocean Front Walk & North Venice,Rose & Rennie
160992591,9,5/20/2021 0:03,5/20/2021 0:12,4210,33.984341,-118.47155,4208,33.99868,-118.472977,13218,30,One Way,Monthly Pass,standard,Ocean Front Walk & North Venice,Rose & Rennie
160992692,13,5/20/2021 0:03,5/20/2021 0:16,4210,33.984341,-118.47155,4208,33.99868,-118.472977,16027,30,One Way,Monthly Pass,standard,Ocean Front Walk & North Venice,Rose & Rennie
160992590,9,5/20/2021 0:03,5/20/2021 0:12,4210,33.984341,-118.47155,4208,33.99868,-118.472977,15282,30,One Way,Monthly Pass,standard,Ocean Front Walk & North Venice,Rose & Rennie
160992589,9,5/20/2021 0:04,5/20/2021 0:13,4210,33.984341,-118.47155,4208,33.99868,-118.472977,14040,30,One Way,Monthly Pass,standard,Ocean Front Walk & North Venice,Rose & Rennie
160992689,12,5/20/2021 0:04,5/20/2021 0:16,4210,33.984341,-118.47155,4208,33.99868,-118.472977,14089,30,One Way,Monthly Pass,standard,Ocean Front Walk & North Venice,Rose & Rennie
160993492,46,5/20/2021 0:13,5/20/2021 0:59,4548,34.026829,-118.393517,4405,34.051899,-118.293678,15140,30,One Way,Monthly Pass,standard,Durango & Venice,Berendo & Olympic
160992989,11,5/20/2021 0:23,5/20/2021 0:34,4210,33.984341,-118.47155,4553,33.99958,-118.44136,18144,30,One Way,Monthly Pass,electric,Ocean Front Walk & North Venice,Venice & Beethoven
160993289,27,5/20/2021 0:23,5/20/2021 0:50,3079,34.05014,-118.233192,3062,34.047749,-118.243172,16704,30,One Way,Monthly Pass,electric,Temple & Vignes,3rd & San Pedro
160993389,2,5/20/2021 0:50,5/20/2021 0:52,3062,34.047749,-118.243172,3062,34.047749,-118.243172,19966,30,Round Trip,Monthly Pass,electric,3rd & San Pedro,3rd & San Pedro
160996090,12,5/20/2021 0:50,5/20/2021 1:02,3064,34.046131,-118.257591,3066,34.063389,-118.23616,16837,1,One Way,Walk-up,electric,Grand & 8th,Spring & College
160996089,10,5/20/2021 0:52,5/20/2021 1:02,3062,34.047749,-118.243172,3079,34.05014,-118.233192,16704,30,One Way,Monthly Pass,electric,3rd & San Pedro,Temple & Vignes
160996490,20,5/20/2021 1:01,5/20/2021 1:21,4405,34.051899,-118.293678,4491,34.04744,-118.24794,15140,30,One Way,Monthly Pass,standard,Berendo & Olympic,Main & Winston
160996189,9,5/20/2021 1:01,5/20/2021 1:10,4455,34.10936,-118.271812,4493,34.090279,-118.277191,20218,30,One Way,Monthly Pass,standard,Rowena & Hyperion,Sunset Triangle Plaza
160997190,44,5/20/2021 1:12,5/20/2021 1:56,3018,34.043732,-118.260139,3064,34.046131,-118.257591,5806,1,One Way,Walk-up,standard,Grand & Olympic,Grand & 8th
160997089,25,5/20/2021 1:28,5/20/2021 1:53,4491,34.04744,-118.24794,3062,34.047749,-118.243172,15140,1,One Way,Walk-up,standard,Main & Winston,3rd & San Pedro
161015494,292,5/20/2021 1:56,5/20/2021 6:48,3062,34.047749,-118.243172,4491,34.04744,-118.24794,19966,1,One Way,Walk-up,electric,3rd & San Pedro,Main & Winston
161003489,9,5/20/2021 2:55,5/20/2021 3:04,3014,34.05661,-118.237213,3005,34.0485,-118.258537,19331,1,One Way,Walk-up,electric,Union Station West Portal,7th & Flower
161235597,1440,5/20/2021 3:03,5/22/2021 13:49,4564,34.035351,-118.434143,3000,,,16367,1,One Way,Walk-up,electric,Expo/Sepulveda E Line Station,Virtual Station
161007389,10,5/20/2021 4:04,5/20/2021 4:14,3066,34.063389,-118.23616,3007,34.05048,-118.254593,16837,30,One Way,Monthly Pass,electric,Spring & College,5th & Grand
161008089,4,5/20/2021 4:45,5/20/2021 4:49,4449,34.04557,-118.274193,3011,34.04113,-118.267982,12228,30,One Way,Monthly Pass,standard,12th & Valencia,Figueroa & Pico
161018700,69,5/20/2021 6:12,5/20/2021 7:21,4440,34.061661,-118.298241,4524,34.06163,-118.301193,12335,1,One Way,Walk-up,standard,Wilshire & Alexandria,Wilshire & Normandie
161014989,5,5/20/2021 6:16,5/20/2021 6:21,3074,34.04417,-118.261169,3035,34.048401,-118.260948,12266,1,One Way,Walk-up,standard,Hope & Olympic,Figueroa & 8th
161015489,5,5/20/2021 6:41,5/20/2021 6:46,4220,34.074829,-118.258728,4445,34.073639,-118.251572,5975,30,One Way,Monthly Pass,standard,Park & Echo Park,Sunset & Douglas
161015691,16,5/20/2021 6:44,5/20/2021 7:00,3027,34.04998,-118.247162,3027,34.04998,-118.247162,20221,365,Round Trip,Annual Pass,standard,Spring & 3rd,Spring & 3rd
161015690,8,5/20/2021 6:48,5/20/2021 6:56,4511,34.056278,-118.231773,3036,34.039188,-118.232529,19979,30,One Way,Monthly Pass,standard,Union Station East Portal,Willow St & Mateo St
161018489,2,5/20/2021 7:13,5/20/2021 7:15,4266,34.026291,-118.277687,4443,34.022091,-118.279793,5784,30,One Way,Monthly Pass,standard,28th & Figueroa,Figueroa & Jefferson
161018789,4,5/20/2021 7:25,5/20/2021 7:29,4518,34.057968,-118.299751,4587,34.060791,-118.309067,12005,365,One Way,Annual Pass,standard,Normandie & 8th,Wiltern
161026565,137,5/20/2021 7:26,5/20/2021 9:43,4548,34.026829,-118.393517,4215,34.014309,-118.491341,15170,1,One Way,Walk-up,standard,Durango & Venice,Downtown Santa Monica E Line Station
161018991,10,5/20/2021 7:29,5/20/2021 7:39,4493,34.090279,-118.277191,4455,34.10936,-118.271812,17546,30,One Way,Monthly Pass,electric,Sunset Triangle Plaza,Rowena & Hyperion
161018989,4,5/20/2021 7:35,5/20/2021 7:39,3033,34.040989,-118.255798,3019,34.038609,-118.260857,5776,365,One Way,Annual Pass,standard,Main & 9th,12th & Hill
161019190,6,5/20/2021 7:41,5/20/2021 7:47,3022,34.04607,-118.233093,4511,34.056278,-118.231773,6016,30,One Way,Monthly Pass,standard,3rd & Santa Fe,Union Station East Portal
161021992,20,5/20/2021 7:44,5/20/2021 8:04,4209,33.996239,-118.477448,4214,33.99556,-118.481552,13982,30,One Way,Monthly Pass,standard,Rose & Main,Ocean Front Walk & Navy
161019390,4,5/20/2021 7:53,5/20/2021 7:57,4568,34.029121,-118.403168,4571,34.027649,-118.413559,15328,30,One Way,Monthly Pass,standard,Palms E Line Station,Rose & Overland
161019389,5,5/20/2021 7:54,5/20/2021 7:59,3034,34.042061,-118.263382,3035,34.048401,-118.260948,12287,365,One Way,Annual Pass,standard,Hope & 11th,Figueroa & 8th
161022703,36,5/20/2021 7:59,5/20/2021 8:35,4573,34.030472,-118.420982,4563,34.017681,-118.409081,20224,30,One Way,Monthly Pass,standard,Westwood & National,Venice & Glendon
161022193,13,5/20/2021 7:59,5/20/2021 8:12,3062,34.047749,-118.243172,4511,34.056278,-118.231773,15140,30,One Way,Monthly Pass,standard,3rd & San Pedro,Union Station East Portal
161022192,10,5/20/2021 8:02,5/20/2021 8:12,3064,34.046131,-118.257591,3025,34.03286,-118.268082,12197,30,One Way,Monthly Pass,standard,Grand & 8th,Grand & Washington
161022394,17,5/20/2021 8:08,5/20/2021 8:25,4540,34.04776,-118.22541,3005,34.0485,-118.258537,6322,30,One Way,Monthly Pass,standard,1st & Utah,7th & Flower
161022190,3,5/20/2021 8:09,5/20/2021 8:12,3019,34.038609,-118.260857,3075,34.04211,-118.256187,5835,365,One Way,Annual Pass,standard,12th & Hill,Broadway & 9th
161022189,5,5/20/2021 8:09,5/20/2021 8:14,3037,34.034801,-118.231277,4387,34.03352,-118.241837,16990,30,One Way,Monthly Pass,electric,Imperial & 7th,Row DTLA
161022391,4,5/20/2021 8:20,5/20/2021 8:24,3042,34.049301,-118.238808,3014,34.05661,-118.237213,12078,30,One Way,Monthly Pass,standard,1st & Central,Union Station West Portal
161023100,39,5/20/2021 8:20,5/20/2021 8:59,4211,33.984928,-118.469963,4211,33.984928,-118.469963,15229,365,Round Trip,Walk-up,standard,Pacific & North Venice,Pacific & North Venice
161023098,35,5/20/2021 8:24,5/20/2021 8:59,4524,34.06163,-118.301193,3005,34.0485,-118.258537,20117,1,One Way,Walk-up,standard,Wilshire & Normandie,7th & Flower
161022893,22,5/20/2021 8:25,5/20/2021 8:47,3014,34.05661,-118.237213,4387,34.03352,-118.241837,11999,30,One Way,Monthly Pass,standard,Union Station West Portal,Row DTLA
161022792,19,5/20/2021 8:26,5/20/2021 8:45,3037,34.034801,-118.231277,3034,34.042061,-118.263382,5904,30,One Way,Monthly Pass,standard,Imperial & 7th,Hope & 11th
161025699,36,5/20/2021 8:27,5/20/2021 9:03,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15398,1,Round Trip,Walk-up,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
161022791,13,5/20/2021 8:32,5/20/2021 8:44,4446,34.05323,-118.278419,3076,34.0406,-118.253838,15772,30,One Way,Monthly Pass,standard,James M. Wood & Alvarado,9th & Los Angeles
161023092,23,5/20/2021 8:35,5/20/2021 8:58,4543,33.95718,-118.451248,4543,33.95718,-118.451248,15520,30,Round Trip,Monthly Pass,standard,Toes Beach at Culver Blvd,Toes Beach at Culver Blvd
161045702,376,5/20/2021 8:44,5/20/2021 15:00,4204,33.988419,-118.45163,4536,33.989079,-118.462257,16131,1,One Way,One Day Pass,standard,Washington & Abbot Kinney,Venice & Abbot Kinney
161025694,18,5/20/2021 8:46,5/20/2021 9:04,4536,33.989079,-118.462257,4543,33.95718,-118.451248,17432,365,One Way,Annual Pass,electric,Venice & Abbot Kinney,Toes Beach at Culver Blvd
161026830,72,5/20/2021 8:48,5/20/2021 10:00,4494,34.075981,-118.256012,4494,34.075981,-118.256012,12414,1,Round Trip,Walk-up,standard,Laveta Terrace & Sunset,Laveta Terrace & Sunset
161023090,8,5/20/2021 8:48,5/20/2021 8:56,4557,34.011799,-118.419441,4554,34.00351,-118.43438,16243,1,One Way,Walk-up,standard,Venice & Sawtelle,Venice & Colonial
161026828,67,5/20/2021 8:48,5/20/2021 9:55,4209,33.996239,-118.477448,4215,34.014309,-118.491341,15204,1,One Way,Walk-up,standard,Rose & Main,Downtown Santa Monica E Line Station
161026721,65,5/20/2021 8:50,5/20/2021 9:55,4209,33.996239,-118.477448,4215,34.014309,-118.491341,15807,1,One Way,Walk-up,standard,Rose & Main,Downtown Santa Monica E Line Station
161025691,6,5/20/2021 8:55,5/20/2021 9:01,4453,34.082649,-118.284393,4453,34.082649,-118.284393,5769,30,Round Trip,Monthly Pass,standard,Lucile & Hoover,Lucile & Hoover
161025894,15,5/20/2021 8:56,5/20/2021 9:11,4555,34.005871,-118.429161,4560,34.017368,-118.420601,6391,30,One Way,Monthly Pass,standard,Venice & Inglewood,Sepulveda & Charnock
161025792,10,5/20/2021 8:59,5/20/2021 9:09,3066,34.063389,-118.23616,4491,34.04744,-118.24794,12329,30,One Way,Monthly Pass,standard,Spring & College,Main & Winston
161025996,18,5/20/2021 9:01,5/20/2021 9:19,4454,34.017899,-118.291718,3005,34.0485,-118.258537,11980,30,One Way,Monthly Pass,standard,Vermont & Exposition,7th & Flower
161025890,9,5/20/2021 9:02,5/20/2021 9:11,4536,33.989079,-118.462257,4206,33.998341,-118.461014,6454,1,One Way,Walk-up,standard,Venice & Abbot Kinney,California & Lincoln
161026097,22,5/20/2021 9:02,5/20/2021 9:24,4511,34.056278,-118.231773,3065,34.060558,-118.238327,15140,1,One Way,Walk-up,standard,Union Station East Portal,New High & Ord
161025994,16,5/20/2021 9:02,5/20/2021 9:18,4562,34.02697,-118.428207,4576,34.022579,-118.40551,13996,30,One Way,Monthly Pass,standard,Sepulveda & National,Motor & Regent
161026095,17,5/20/2021 9:08,5/20/2021 9:25,4543,33.95718,-118.451248,4536,33.989079,-118.462257,17432,365,One Way,Annual Pass,electric,Toes Beach at Culver Blvd,Venice & Abbot Kinney
161026401,25,5/20/2021 9:12,5/20/2021 9:37,4571,34.027649,-118.413559,4546,34.031399,-118.453629,6567,30,One Way,Monthly Pass,standard,Rose & Overland,Expo/Bundy E Line Station
161033676,135,5/20/2021 9:12,5/20/2021 11:27,4544,33.928459,-118.435204,4544,33.928459,-118.435204,16934,1,Round Trip,One Day Pass,electric,Dockweiler Beach at Imperial Hwy,Dockweiler Beach at Imperial Hwy
161026199,10,5/20/2021 9:15,5/20/2021 9:25,4536,33.989079,-118.462257,4209,33.996239,-118.477448,15402,1,One Way,Walk-up,standard,Venice & Abbot Kinney,Rose & Main
161026198,20,5/20/2021 9:16,5/20/2021 9:36,4390,34.069271,-118.296593,3000,,,5764,30,One Way,Monthly Pass,standard,Kenmore & 3rd,Virtual Station
161026193,7,5/20/2021 9:20,5/20/2021 9:27,4206,33.998341,-118.461014,4536,33.989079,-118.462257,6454,1,One Way,Walk-up,standard,California & Lincoln,Venice & Abbot Kinney
161026804,29,5/20/2021 9:26,5/20/2021 9:55,4210,33.984341,-118.47155,4210,33.984341,-118.47155,15557,1,Round Trip,Walk-up,standard,Ocean Front Walk & North Venice,Ocean Front Walk & North Venice
161026491,15,5/20/2021 9:30,5/20/2021 9:45,4209,33.996239,-118.477448,4215,34.014309,-118.491341,15402,1,One Way,Walk-up,standard,Rose & Main,Downtown Santa Monica E Line Station
161045668,300,5/20/2021 9:33,5/20/2021 14:33,3005,34.0485,-118.258537,3005,34.0485,-118.258537,19331,30,Round Trip,Monthly Pass,electric,7th & Flower,7th & Flower
161029402,24,5/20/2021 9:39,5/20/2021 10:03,4546,34.031399,-118.453629,4546,34.031399,-118.453629,6567,30,Round Trip,Monthly Pass,standard,Expo/Bundy E Line Station,Expo/Bundy E Line Station
161026692,6,5/20/2021 9:47,5/20/2021 9:53,3024,34.05772,-118.24897,3023,34.050911,-118.240967,12141,365,One Way,Annual Pass,standard,Hope & 1st,1st & Judge John Aiso
161026796,7,5/20/2021 9:48,5/20/2021 9:55,4313,34.056808,-118.275002,3005,34.0485,-118.258537,17174,30,One Way,Monthly Pass,electric,Westlake/Macarthur Park Station,7th & Flower
161026795,9,5/20/2021 9:49,5/20/2021 9:58,3034,34.042061,-118.263382,4449,34.04557,-118.274193,6216,30,One Way,Monthly Pass,standard,Hope & 11th,12th & Valencia
161026794,6,5/20/2021 9:50,5/20/2021 9:56,3069,34.05088,-118.248253,3006,34.04554,-118.256668,6053,365,One Way,Annual Pass,standard,Broadway & 3rd,Olive & 8th
161026691,3,5/20/2021 9:51,5/20/2021 9:53,3006,34.04554,-118.256668,3035,34.048401,-118.260948,20181,365,One Way,Annual Pass,standard,Olive & 8th,Figueroa & 8th
161029702,22,5/20/2021 9:53,5/20/2021 10:15,4311,34.059689,-118.294662,4516,34.045849,-118.254402,6422,30,One Way,Monthly Pass,standard,7th & Berendo,7th & Hill
