trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
124679657,4,7/1/2019 7:51,7/1/2019 7:55,3014,34.05661,-118.237213,3016,34.052898,-118.241562,6012,30,One Way,Monthly Pass,standard
124679883,8,7/1/2019 7:52,7/1/2019 8:00,3036,34.039188,-118.232529,3042,34.049301,-118.238808,18972,30,One Way,Monthly Pass,electric
124679881,6,7/1/2019 7:56,7/1/2019 8:02,3027,34.04998,-118.247162,3032,34.049889,-118.255882,18940,30,One Way,Monthly Pass,electric
124680598,22,7/1/2019 7:56,7/1/2019 8:18,3026,34.063179,-118.24588,3082,34.04652,-118.237411,6401,30,One Way,Monthly Pass,standard
124679650,2,7/1/2019 7:57,7/1/2019 7:59,3042,34.049301,-118.238808,3030,34.051941,-118.24353,12195,30,One Way,Monthly Pass,standard
124679878,4,7/1/2019 7:57,7/1/2019 8:01,3042,34.049301,-118.238808,3030,34.051941,-118.24353,12367,30,One Way,Monthly Pass,standard
124679879,6,7/1/2019 7:57,7/1/2019 8:03,3031,34.044701,-118.252441,3008,34.046612,-118.262733,5819,30,One Way,Monthly Pass,standard
124679876,3,7/1/2019 7:58,7/1/2019 8:01,3075,34.04211,-118.256187,3005,34.0485,-118.258537,6266,30,One Way,Monthly Pass,standard
124679877,6,7/1/2019 7:58,7/1/2019 8:04,3022,34.04607,-118.233093,3029,34.048851,-118.246422,18984,30,One Way,Monthly Pass,electric
124680349,13,7/1/2019 7:59,7/1/2019 8:12,3047,34.039982,-118.266403,3016,34.052898,-118.241562,18877,30,One Way,Monthly Pass,electric
124680348,9,7/1/2019 8:01,7/1/2019 8:10,3031,34.044701,-118.252441,3042,34.049301,-118.238808,6228,30,One Way,Monthly Pass,standard
124680347,10,7/1/2019 8:02,7/1/2019 8:12,3005,34.0485,-118.258537,4387,34.03352,-118.241837,17783,30,One Way,Monthly Pass,electric
124679875,1,7/1/2019 8:03,7/1/2019 8:04,3066,34.063389,-118.23616,3066,34.063389,-118.23616,16474,30,Round Trip,Monthly Pass,electric
124680345,9,7/1/2019 8:04,7/1/2019 8:13,3066,34.063389,-118.23616,3049,34.056969,-118.253593,17584,30,One Way,Monthly Pass,electric
124680343,4,7/1/2019 8:06,7/1/2019 8:10,3030,34.051941,-118.24353,3027,34.04998,-118.247162,12195,30,One Way,Monthly Pass,standard
124680342,5,7/1/2019 8:07,7/1/2019 8:12,3014,34.05661,-118.237213,3030,34.051941,-118.24353,5867,30,One Way,Monthly Pass,standard
124680340,4,7/1/2019 8:08,7/1/2019 8:12,3035,34.048401,-118.260948,3074,34.04417,-118.261169,6221,30,One Way,Monthly Pass,standard
124680341,3,7/1/2019 8:08,7/1/2019 8:11,3030,34.051941,-118.24353,3042,34.049301,-118.238808,12367,30,One Way,Monthly Pass,standard
124680830,11,7/1/2019 8:09,7/1/2019 8:20,4227,34.0298,-118.270309,3035,34.048401,-118.260948,6433,1,One Way,Walk-up,standard
124680828,13,7/1/2019 8:10,7/1/2019 8:23,3026,34.063179,-118.24588,3032,34.049889,-118.255882,6616,30,One Way,Monthly Pass,standard
124680826,10,7/1/2019 8:11,7/1/2019 8:21,3005,34.0485,-118.258537,3048,34.041691,-118.235352,17741,1,One Way,Walk-up,electric
124680827,9,7/1/2019 8:11,7/1/2019 8:20,4220,34.074829,-118.258728,3049,34.056969,-118.253593,12141,30,One Way,Monthly Pass,standard
124681068,13,7/1/2019 8:14,7/1/2019 8:27,3031,34.044701,-118.252441,3020,34.031052,-118.26709,12315,30,One Way,Monthly Pass,standard
124681069,12,7/1/2019 8:14,7/1/2019 8:26,3005,34.0485,-118.258537,3081,34.031891,-118.250183,6319,30,One Way,Monthly Pass,standard
124681547,25,7/1/2019 8:14,7/1/2019 8:39,3066,34.063389,-118.23616,4249,34.020302,-118.281181,16972,30,One Way,Monthly Pass,electric
124680581,4,7/1/2019 8:16,7/1/2019 8:20,3038,34.046822,-118.248352,3030,34.051941,-118.24353,17492,30,One Way,Monthly Pass,electric
124680824,6,7/1/2019 8:17,7/1/2019 8:23,3014,34.05661,-118.237213,3030,34.051941,-118.24353,5940,30,One Way,Monthly Pass,standard
124680580,2,7/1/2019 8:18,7/1/2019 8:20,3029,34.048851,-118.246422,3030,34.051941,-118.24353,18984,30,One Way,Monthly Pass,electric
124681064,7,7/1/2019 8:21,7/1/2019 8:28,3038,34.046822,-118.248352,3005,34.0485,-118.258537,12098,365,One Way,Walk-up,standard
124681781,22,7/1/2019 8:21,7/1/2019 8:43,3014,34.05661,-118.237213,4227,34.0298,-118.270309,6704,30,One Way,Monthly Pass,standard
124680821,2,7/1/2019 8:22,7/1/2019 8:24,3018,34.043732,-118.260139,3074,34.04417,-118.261169,16464,30,One Way,Monthly Pass,electric
124681062,5,7/1/2019 8:22,7/1/2019 8:27,3014,34.05661,-118.237213,3030,34.051941,-118.24353,12338,30,One Way,Monthly Pass,standard
124681537,17,7/1/2019 8:22,7/1/2019 8:39,3038,34.046822,-118.248352,3025,34.03286,-118.268082,6217,1,One Way,Walk-up,standard
124681299,10,7/1/2019 8:23,7/1/2019 8:33,3019,34.038609,-118.260857,3030,34.051941,-118.24353,12077,365,One Way,Annual Pass,standard
124681059,3,7/1/2019 8:24,7/1/2019 8:27,3032,34.049889,-118.255882,3007,34.05048,-118.254593,18940,30,One Way,Monthly Pass,electric
124681060,5,7/1/2019 8:24,7/1/2019 8:29,3074,34.04417,-118.261169,3007,34.05048,-118.254593,18876,30,One Way,Monthly Pass,electric
124681533,15,7/1/2019 8:24,7/1/2019 8:39,4314,34.057709,-118.279762,3034,34.042061,-118.263382,17361,365,One Way,Annual Pass,electric
125015488,1440,7/1/2019 8:24,7/6/2019 11:13,4344,34.014309,-118.491341,3000,,,15883,1,One Way,Walk-up,smart
124681058,1,7/1/2019 8:27,7/1/2019 8:28,4220,34.074829,-118.258728,4220,34.074829,-118.258728,17546,30,Round Trip,Monthly Pass,electric
124681771,14,7/1/2019 8:28,7/1/2019 8:42,4220,34.074829,-118.258728,3032,34.049889,-118.255882,18974,30,One Way,Monthly Pass,electric
124681772,14,7/1/2019 8:28,7/1/2019 8:42,3032,34.049889,-118.255882,3065,34.060558,-118.238327,18530,30,One Way,Monthly Pass,electric
124682010,20,7/1/2019 8:28,7/1/2019 8:48,4408,34.011799,-118.419533,4380,33.982922,-118.410927,15738,365,One Way,Walk-up,smart
124681531,9,7/1/2019 8:29,7/1/2019 8:38,3006,34.04554,-118.256668,3046,34.052872,-118.24749,12222,30,One Way,Monthly Pass,standard
124681295,4,7/1/2019 8:30,7/1/2019 8:34,3067,34.045181,-118.250237,3030,34.051941,-118.24353,16750,30,One Way,Monthly Pass,electric
124718313,427,7/1/2019 8:30,7/1/2019 15:37,3022,34.04607,-118.233093,3031,34.044701,-118.252441,6459,30,One Way,Monthly Pass,standard
124681529,6,7/1/2019 8:32,7/1/2019 8:38,3005,34.0485,-118.258537,3033,34.040989,-118.255798,5986,30,One Way,Monthly Pass,standard
124778329,930,7/1/2019 8:32,7/2/2019 0:02,3042,34.049301,-118.238808,4387,34.03352,-118.241837,18972,30,One Way,Monthly Pass,electric
124681767,8,7/1/2019 8:33,7/1/2019 8:41,3026,34.063179,-118.24588,3063,34.048038,-118.253738,16283,1,One Way,Walk-up,electric
124682006,16,7/1/2019 8:33,7/1/2019 8:49,4266,34.026291,-118.277687,3005,34.0485,-118.258537,17504,30,One Way,Monthly Pass,electric
124681766,8,7/1/2019 8:35,7/1/2019 8:43,3069,34.05088,-118.248253,3048,34.041691,-118.235352,16416,365,One Way,Annual Pass,electric
124681765,6,7/1/2019 8:36,7/1/2019 8:42,3042,34.049301,-118.238808,3030,34.051941,-118.24353,12380,30,One Way,Monthly Pass,standard
124682241,14,7/1/2019 8:36,7/1/2019 8:50,3014,34.05661,-118.237213,3036,34.039188,-118.232529,6717,30,One Way,Monthly Pass,standard
