model_name,fold_id,horizon,horizon_step,target_date,point_forecast,actual,residual,abs_error
lgbm,4,30,15,2024-11-19,3.0059187976740307,1.0,-2.0059187976740307,2.0059187976740307
lgbm,4,30,15,2024-11-19,3.9394494700747047,3.0,-0.9394494700747047,0.9394494700747047
lgbm,4,30,15,2024-11-19,4.1712999211747395,6.0,1.8287000788252605,1.8287000788252605
lgbm,4,30,15,2024-11-19,3.2003614733243952,7.0,3.7996385266756048,3.7996385266756048
lgbm,4,30,15,2024-11-19,4.7925324741142745,6.0,1.2074675258857255,1.2074675258857255
lgbm,4,30,15,2024-11-19,4.722149345717369,2.0,-2.7221493457173693,2.7221493457173693
lgbm,4,30,15,2024-11-19,4.205447312003684,3.0,-1.2054473120036837,1.2054473120036837
lgbm,4,30,15,2024-11-19,2.2106490052172485,3.0,0.7893509947827515,0.7893509947827515
lgbm,4,30,15,2024-11-19,3.5971682239547724,2.0,-1.5971682239547724,1.5971682239547724
lgbm,4,30,15,2024-11-19,2.715148554139621,1.0,-1.715148554139621,1.715148554139621
lgbm,4,30,15,2024-11-19,2.3898250400419925,2.0,-0.3898250400419925,0.3898250400419925
lgbm,4,30,15,2024-11-19,8.959714652127182,9.0,0.04028534787281757,0.04028534787281757
lgbm,4,30,15,2024-11-19,3.7340476034060033,3.0,-0.7340476034060033,0.7340476034060033
lgbm,4,30,15,2024-11-19,2.2106490052172485,3.0,0.7893509947827515,0.7893509947827515
lgbm,4,30,15,2024-11-19,3.2142079824130083,3.0,-0.2142079824130083,0.2142079824130083
lgbm,4,30,15,2024-11-19,5.8105286393513325,1.0,-4.8105286393513325,4.8105286393513325
lgbm,4,30,15,2024-11-19,4.662550242626727,3.0,-1.6625502426267271,1.6625502426267271
lgbm,4,30,15,2024-11-19,4.6231550208794605,1.0,-3.6231550208794605,3.6231550208794605
lgbm,4,30,15,2024-11-19,3.858325752399969,2.0,-1.8583257523999692,1.8583257523999692
lgbm,4,30,15,2024-11-19,3.867291054402908,3.0,-0.8672910544029082,0.8672910544029082
lgbm,4,30,15,2024-11-19,3.250226460818951,4.0,0.7497735391810489,0.7497735391810489
lgbm,4,30,15,2024-11-19,2.474282659032099,1.0,-1.4742826590320992,1.4742826590320992
lgbm,4,30,15,2024-11-19,5.299241313472269,5.0,-0.2992413134722689,0.2992413134722689
lgbm,4,30,15,2024-11-19,3.1079147169197765,4.0,0.8920852830802235,0.8920852830802235
lgbm,4,30,15,2024-11-19,2.2337432838683804,2.0,-0.2337432838683804,0.2337432838683804
lgbm,4,30,15,2024-11-19,3.2142079824130083,1.0,-2.2142079824130083,2.2142079824130083
lgbm,4,30,15,2024-11-19,3.6557702145829123,3.0,-0.6557702145829123,0.6557702145829123
lgbm,4,30,15,2024-11-19,4.674741391644502,7.0,2.3252586083554982,2.3252586083554982
lgbm,4,30,15,2024-11-19,4.012446967960234,3.0,-1.0124469679602344,1.0124469679602344
lgbm,4,30,15,2024-11-19,2.5821036067840306,2.0,-0.5821036067840306,0.5821036067840306
lgbm,4,30,15,2024-11-19,5.890779255376422,11.0,5.109220744623578,5.109220744623578
lgbm,4,30,15,2024-11-19,3.2142079824130083,3.0,-0.2142079824130083,0.2142079824130083
lgbm,4,30,15,2024-11-19,9.555262013039204,10.0,0.4447379869607957,0.4447379869607957
lgbm,4,30,15,2024-11-19,3.3988026800236377,1.0,-2.3988026800236377,2.3988026800236377
lgbm,4,30,15,2024-11-19,5.8548815782080394,6.0,0.14511842179196055,0.14511842179196055
lgbm,4,30,15,2024-11-19,18.657113687839946,28.0,9.342886312160054,9.342886312160054
lgbm,4,30,15,2024-11-19,3.937271580853961,1.0,-2.937271580853961,2.937271580853961
lgbm,4,30,15,2024-11-19,10.114908410565084,4.0,-6.114908410565084,6.114908410565084
lgbm,4,30,15,2024-11-19,3.4322941028834104,2.0,-1.4322941028834104,1.4322941028834104
lgbm,4,30,15,2024-11-19,3.0775745694485077,1.0,-2.0775745694485077,2.0775745694485077
lgbm,4,30,15,2024-11-19,3.36846253255237,3.0,-0.3684625325523698,0.3684625325523698
lgbm,4,30,15,2024-11-19,6.029675538358502,8.0,1.970324461641498,1.970324461641498
lgbm,4,30,15,2024-11-19,4.041895207622901,1.0,-3.0418952076229013,3.0418952076229013
lgbm,4,30,15,2024-11-19,3.61987253741453,4.0,0.3801274625854698,0.3801274625854698
lgbm,4,30,15,2024-11-19,5.39811454358907,4.0,-1.3981145435890703,1.3981145435890703
lgbm,4,30,15,2024-11-19,10.882769705071802,5.0,-5.8827697050718015,5.8827697050718015
lgbm,4,30,15,2024-11-19,4.631515539698235,6.0,1.3684844603017652,1.3684844603017652
lgbm,4,30,15,2024-11-19,3.1512478589696244,1.0,-2.1512478589696244,2.1512478589696244
lgbm,4,30,15,2024-11-19,4.1029487488606184,1.0,-3.1029487488606184,3.1029487488606184
lgbm,4,30,15,2024-11-19,3.7305056649481485,1.0,-2.7305056649481485,2.7305056649481485
lgbm,4,30,15,2024-11-19,3.6557702145829123,3.0,-0.6557702145829123,0.6557702145829123
lgbm,4,30,15,2024-11-19,15.66641183956764,15.0,-0.6664118395676404,0.6664118395676404
lgbm,4,30,15,2024-11-19,3.174696481487595,1.0,-2.174696481487595,2.174696481487595
lgbm,4,30,15,2024-11-19,17.28758073298658,19.0,1.71241926701342,1.71241926701342
lgbm,4,30,15,2024-11-19,2.6480034359292524,4.0,1.3519965640707476,1.3519965640707476
lgbm,4,30,15,2024-11-19,2.5263605688808437,3.0,0.4736394311191563,0.4736394311191563
lgbm,4,30,15,2024-11-19,6.015244227259158,4.0,-2.015244227259158,2.015244227259158
lgbm,4,30,15,2024-11-19,3.9402226530836333,3.0,-0.9402226530836333,0.9402226530836333
lgbm,4,30,15,2024-11-19,2.690070210940424,1.0,-1.6900702109404242,1.6900702109404242
lgbm,4,30,15,2024-11-19,14.511890089898692,6.0,-8.511890089898692,8.511890089898692
lgbm,4,30,15,2024-11-19,10.534369051602438,4.0,-6.534369051602438,6.534369051602438
lgbm,4,30,15,2024-11-19,5.214199046099821,7.0,1.7858009539001793,1.7858009539001793
lgbm,4,30,15,2024-11-19,5.039888299040396,5.0,-0.03988829904039637,0.03988829904039637
lgbm,4,30,15,2024-11-19,9.120869757398976,11.0,1.8791302426010237,1.8791302426010237
lgbm,4,30,15,2024-11-19,3.7513797836292144,4.0,0.24862021637078557,0.24862021637078557
lgbm,4,30,15,2024-11-19,2.813243235527787,4.0,1.186756764472213,1.186756764472213
lgbm,4,30,15,2024-11-19,3.4123458364278476,3.0,-0.4123458364278476,0.4123458364278476
lgbm,4,30,15,2024-11-19,3.6187482264881567,5.0,1.3812517735118433,1.3812517735118433
lgbm,4,30,15,2024-11-19,6.168240581275667,12.0,5.831759418724333,5.831759418724333
lgbm,4,30,15,2024-11-19,3.1610901043304804,2.0,-1.1610901043304804,1.1610901043304804
lgbm,4,30,15,2024-11-19,3.5261740278780906,3.0,-0.5261740278780906,0.5261740278780906
lgbm,4,30,15,2024-11-19,12.424337553011455,19.0,6.575662446988545,6.575662446988545
lgbm,4,30,15,2024-11-19,2.9969519314331516,2.0,-0.9969519314331516,0.9969519314331516
lgbm,4,30,15,2024-11-19,8.369404083263879,4.0,-4.369404083263879,4.369404083263879
lgbm,4,30,15,2024-11-19,5.652977696662836,5.0,-0.6529776966628358,0.6529776966628358
lgbm,4,30,15,2024-11-19,2.0766368693411708,2.0,-0.07663686934117075,0.07663686934117075
lgbm,4,30,15,2024-11-19,8.718777948636996,5.0,-3.718777948636996,3.718777948636996
lgbm,4,30,15,2024-11-19,6.066286536506167,8.0,1.9337134634938327,1.9337134634938327
lgbm,4,30,15,2024-11-19,6.015244227259158,5.0,-1.0152442272591582,1.0152442272591582
lgbm,4,30,15,2024-11-19,4.350865136297031,2.0,-2.350865136297031,2.350865136297031
lgbm,4,30,15,2024-11-19,2.9975555397797975,1.0,-1.9975555397797975,1.9975555397797975
lgbm,4,30,15,2024-11-19,3.1610901043304804,4.0,0.8389098956695196,0.8389098956695196
lgbm,4,30,15,2024-11-19,2.7821288829269704,1.0,-1.7821288829269704,1.7821288829269704
lgbm,4,30,15,2024-11-19,3.801053229763258,3.0,-0.8010532297632582,0.8010532297632582
lgbm,4,30,15,2024-11-19,6.132986685573452,4.0,-2.132986685573452,2.132986685573452
lgbm,4,30,15,2024-11-19,5.797249491131838,3.0,-2.797249491131838,2.797249491131838
lgbm,4,30,15,2024-11-19,8.994358228433246,12.0,3.0056417715667543,3.0056417715667543
lgbm,4,30,15,2024-11-19,2.127810148998941,2.0,-0.12781014899894094,0.12781014899894094
lgbm,4,30,15,2024-11-19,3.0547968388372477,2.0,-1.0547968388372477,1.0547968388372477
lgbm,4,30,15,2024-11-19,4.328925646603572,6.0,1.6710743533964276,1.6710743533964276
lgbm,4,30,15,2024-11-19,2.869500464063479,1.0,-1.8695004640634791,1.8695004640634791
lgbm,4,30,15,2024-11-19,3.104596246303861,1.0,-2.104596246303861,2.104596246303861
lgbm,4,30,15,2024-11-19,4.462137637998859,4.0,-0.4621376379988593,0.4621376379988593
lgbm,4,30,15,2024-11-19,4.731016458029309,2.0,-2.731016458029309,2.731016458029309
lgbm,4,30,15,2024-11-19,2.2625509647491646,2.0,-0.2625509647491646,0.2625509647491646
lgbm,4,30,15,2024-11-19,1.94125803060199,1.0,-0.94125803060199,0.94125803060199
lgbm,4,30,15,2024-11-19,3.0643752480912343,3.0,-0.0643752480912343,0.0643752480912343
lgbm,4,30,15,2024-11-19,2.0018615027953826,1.0,-1.0018615027953826,1.0018615027953826
lgbm,4,30,15,2024-11-19,2.0530347824531527,2.0,-0.05303478245315274,0.05303478245315274
lgbm,4,30,15,2024-11-19,3.6764450185524375,5.0,1.3235549814475625,1.3235549814475625
lgbm,4,30,15,2024-11-19,30.178300535154957,8.0,-22.178300535154957,22.178300535154957
lgbm,4,30,15,2024-11-19,19.66400090370777,24.0,4.33599909629223,4.33599909629223
lgbm,4,30,15,2024-11-19,4.477278653779741,6.0,1.5227213462202593,1.5227213462202593
lgbm,4,30,15,2024-11-19,2.060618961074377,3.0,0.9393810389256232,0.9393810389256232
lgbm,4,30,15,2024-11-19,11.5721984870621,7.0,-4.572198487062099,4.572198487062099
lgbm,4,30,15,2024-11-19,23.99988101346966,17.0,-6.999881013469661,6.999881013469661
lgbm,4,30,15,2024-11-19,15.842934539676344,13.0,-2.842934539676344,2.842934539676344
lgbm,4,30,15,2024-11-19,3.3850505968040063,3.0,-0.38505059680400633,0.38505059680400633
lgbm,4,30,15,2024-11-19,4.998370373526385,10.0,5.001629626473615,5.001629626473615
lgbm,4,30,15,2024-11-19,2.843193678771383,4.0,1.156806321228617,1.156806321228617
lgbm,4,30,15,2024-11-19,3.7298722792502037,4.0,0.2701277207497963,0.2701277207497963
lgbm,4,30,15,2024-11-19,18.577980223705605,16.0,-2.5779802237056053,2.5779802237056053
lgbm,4,30,15,2024-11-19,6.053903732661084,14.0,7.946096267338916,7.946096267338916
lgbm,4,30,15,2024-11-19,2.0588079633160983,2.0,-0.05880796331609828,0.05880796331609828
lgbm,4,30,16,2024-11-20,28.7113589260602,35.0,6.2886410739398,6.2886410739398
lgbm,4,30,16,2024-11-20,31.66692575517205,26.0,-5.666925755172048,5.666925755172048
lgbm,4,30,16,2024-11-20,9.218170537789577,9.0,-0.21817053778957707,0.21817053778957707
lgbm,4,30,16,2024-11-20,14.880591556937725,10.0,-4.880591556937725,4.880591556937725
lgbm,4,30,16,2024-11-20,12.295649619888007,16.0,3.7043503801119932,3.7043503801119932
lgbm,4,30,16,2024-11-20,3.2833977440702538,6.0,2.7166022559297462,2.7166022559297462
lgbm,4,30,16,2024-11-20,8.964704356566322,5.0,-3.9647043565663225,3.9647043565663225
lgbm,4,30,16,2024-11-20,5.4620027929378905,1.0,-4.4620027929378905,4.4620027929378905
lgbm,4,30,16,2024-11-20,8.791345316852064,12.0,3.2086546831479357,3.2086546831479357
lgbm,4,30,16,2024-11-20,3.2833977440702538,1.0,-2.2833977440702538,2.2833977440702538
lgbm,4,30,16,2024-11-20,3.1261272986779303,3.0,-0.12612729867793027,0.12612729867793027
lgbm,4,30,16,2024-11-20,6.228623815096582,3.0,-3.228623815096582,3.228623815096582
lgbm,4,30,16,2024-11-20,6.970402320154163,10.0,3.0295976798458373,3.0295976798458373
lgbm,4,30,16,2024-11-20,4.378712582038742,2.0,-2.378712582038742,2.378712582038742
lgbm,4,30,16,2024-11-20,10.31049911172501,17.0,6.68950088827499,6.68950088827499
lgbm,4,30,16,2024-11-20,11.8900395557341,17.0,5.1099604442659,5.1099604442659
lgbm,4,30,16,2024-11-20,6.491190832699581,3.0,-3.491190832699581,3.491190832699581
lgbm,4,30,16,2024-11-20,7.904369246205516,11.0,3.0956307537944836,3.0956307537944836
lgbm,4,30,16,2024-11-20,28.93466325353928,24.0,-4.934663253539281,4.934663253539281
lgbm,4,30,16,2024-11-20,6.120442535506562,2.0,-4.120442535506562,4.120442535506562
lgbm,4,30,16,2024-11-20,3.7226429003158645,4.0,0.27735709968413547,0.27735709968413547
lgbm,4,30,16,2024-11-20,11.296354143869154,10.0,-1.296354143869154,1.296354143869154
lgbm,4,30,16,2024-11-20,5.093218804120686,8.0,2.906781195879314,2.906781195879314
lgbm,4,30,16,2024-11-20,8.967698542650254,7.0,-1.967698542650254,1.967698542650254
lgbm,4,30,16,2024-11-20,5.423382020064042,3.0,-2.423382020064042,2.423382020064042
lgbm,4,30,16,2024-11-20,4.184020121653116,2.0,-2.1840201216531163,2.1840201216531163
lgbm,4,30,16,2024-11-20,9.873025397909652,12.0,2.126974602090348,2.126974602090348
lgbm,4,30,16,2024-11-20,5.093218804120686,3.0,-2.093218804120686,2.093218804120686
lgbm,4,30,16,2024-11-20,3.636477626901202,6.0,2.363522373098798,2.363522373098798
lgbm,4,30,16,2024-11-20,4.897103352937755,4.0,-0.897103352937755,0.897103352937755
lgbm,4,30,16,2024-11-20,5.079739474212118,3.0,-2.0797394742121176,2.0797394742121176
lgbm,4,30,16,2024-11-20,11.348821122122368,9.0,-2.3488211221223683,2.3488211221223683
lgbm,4,30,16,2024-11-20,24.105687794377257,16.0,-8.105687794377257,8.105687794377257
lgbm,4,30,16,2024-11-20,6.301236369913954,4.0,-2.301236369913954,2.301236369913954
lgbm,4,30,16,2024-11-20,7.321486708922274,6.0,-1.321486708922274,1.321486708922274
lgbm,4,30,16,2024-11-20,10.191461288242913,11.0,0.8085387117570875,0.8085387117570875
lgbm,4,30,16,2024-11-20,16.80493961991703,9.0,-7.804939619917029,7.804939619917029
lgbm,4,30,16,2024-11-20,7.016582941534438,6.0,-1.0165829415344376,1.0165829415344376
lgbm,4,30,16,2024-11-20,4.119049443168581,4.0,-0.11904944316858135,0.11904944316858135
lgbm,4,30,16,2024-11-20,4.973594474917386,3.0,-1.9735944749173857,1.9735944749173857
lgbm,4,30,16,2024-11-20,2.782834897522853,1.0,-1.7828348975228532,1.7828348975228532
lgbm,4,30,16,2024-11-20,8.877547958468487,7.0,-1.8775479584684867,1.8775479584684867
lgbm,4,30,16,2024-11-20,6.764257418514243,2.0,-4.764257418514243,4.764257418514243
lgbm,4,30,16,2024-11-20,6.3802777795793375,8.0,1.6197222204206625,1.6197222204206625
lgbm,4,30,16,2024-11-20,4.878487270668009,3.0,-1.8784872706680087,1.8784872706680087
lgbm,4,30,16,2024-11-20,6.973122969850095,17.0,10.026877030149905,10.026877030149905
lgbm,4,30,16,2024-11-20,6.343346240613558,14.0,7.656653759386442,7.656653759386442
lgbm,4,30,16,2024-11-20,4.878487270668009,8.0,3.1215127293319913,3.1215127293319913
lgbm,4,30,16,2024-11-20,14.989898052561362,17.0,2.0101019474386383,2.0101019474386383
lgbm,4,30,16,2024-11-20,26.362590102763935,13.0,-13.362590102763935,13.362590102763935
lgbm,4,30,16,2024-11-20,10.642024527722624,7.0,-3.642024527722624,3.642024527722624
lgbm,4,30,16,2024-11-20,16.59928954049997,13.0,-3.5992895404999707,3.5992895404999707
lgbm,4,30,16,2024-11-20,3.2758427122456646,1.0,-2.2758427122456646,2.2758427122456646
lgbm,4,30,16,2024-11-20,36.347034577024395,24.0,-12.347034577024395,12.347034577024395
lgbm,4,30,16,2024-11-20,36.09478658133916,21.0,-15.094786581339157,15.094786581339157
lgbm,4,30,16,2024-11-20,7.024450748275136,5.0,-2.024450748275136,2.024450748275136
lgbm,4,30,16,2024-11-20,6.072500603717327,3.0,-3.0725006037173266,3.0725006037173266
lgbm,4,30,16,2024-11-20,4.075006652896533,6.0,1.9249933471034666,1.9249933471034666
lgbm,4,30,16,2024-11-20,2.974933178852218,1.0,-1.974933178852218,1.974933178852218
lgbm,4,30,16,2024-11-20,13.922845993863183,15.0,1.0771540061368174,1.0771540061368174
lgbm,4,30,16,2024-11-20,4.968863910952177,4.0,-0.9688639109521766,0.9688639109521766
lgbm,4,30,16,2024-11-20,3.0939061526333345,1.0,-2.0939061526333345,2.0939061526333345
lgbm,4,30,16,2024-11-20,6.953003713676933,8.0,1.0469962863230666,1.0469962863230666
lgbm,4,30,16,2024-11-20,6.47085151137817,10.0,3.5291484886218303,3.5291484886218303
lgbm,4,30,16,2024-11-20,15.12179495322524,22.0,6.8782050467747595,6.8782050467747595
lgbm,4,30,16,2024-11-20,4.917216678387141,2.0,-2.917216678387141,2.917216678387141
lgbm,4,30,16,2024-11-20,2.2162106512664805,3.0,0.7837893487335195,0.7837893487335195
lgbm,4,30,16,2024-11-20,9.936666997471718,11.0,1.0633330025282817,1.0633330025282817
lgbm,4,30,16,2024-11-20,6.345316101099571,6.0,-0.3453161010995709,0.3453161010995709
lgbm,4,30,16,2024-11-20,13.88424511025271,12.0,-1.88424511025271,1.88424511025271
lgbm,4,30,16,2024-11-20,2.3647308484068374,1.0,-1.3647308484068374,1.3647308484068374
lgbm,4,30,16,2024-11-20,4.841454731445721,4.0,-0.8414547314457206,0.8414547314457206
lgbm,4,30,16,2024-11-20,3.0847478123700314,2.0,-1.0847478123700314,1.0847478123700314
lgbm,4,30,16,2024-11-20,3.2109552314673473,1.0,-2.2109552314673473,2.2109552314673473
lgbm,4,30,16,2024-11-20,2.3514433906661405,2.0,-0.3514433906661405,0.3514433906661405
lgbm,4,30,16,2024-11-20,6.815910188007405,6.0,-0.8159101880074049,0.8159101880074049
lgbm,4,30,16,2024-11-20,4.822053413363427,7.0,2.1779465866365726,2.1779465866365726
lgbm,4,30,16,2024-11-20,4.234968251252837,5.0,0.7650317487471634,0.7650317487471634
lgbm,4,30,16,2024-11-20,3.0325038199235377,4.0,0.9674961800764623,0.9674961800764623
lgbm,4,30,16,2024-11-20,3.0291667680452785,1.0,-2.0291667680452785,2.0291667680452785
lgbm,4,30,16,2024-11-20,4.234968251252837,7.0,2.7650317487471634,2.7650317487471634
lgbm,4,30,16,2024-11-20,6.620459233492153,8.0,1.379540766507847,1.379540766507847
lgbm,4,30,16,2024-11-20,2.949814602059647,3.0,0.05018539794035304,0.05018539794035304
lgbm,4,30,16,2024-11-20,3.8539430428750996,2.0,-1.8539430428750996,1.8539430428750996
lgbm,4,30,16,2024-11-20,4.110121991782142,5.0,0.8898780082178579,0.8898780082178579
lgbm,4,30,16,2024-11-20,3.191041077863264,7.0,3.808958922136736,3.808958922136736
lgbm,4,30,16,2024-11-20,4.743816856905875,11.0,6.256183143094125,6.256183143094125
lgbm,4,30,16,2024-11-20,4.712828950256238,5.0,0.28717104974376184,0.28717104974376184
lgbm,4,30,16,2024-11-20,4.1961269165425525,6.0,1.8038730834574475,1.8038730834574475
lgbm,4,30,16,2024-11-20,3.655621769286428,2.0,-1.655621769286428,1.655621769286428
lgbm,4,30,16,2024-11-20,8.9182183951659,22.0,13.0817816048341,13.0817816048341
lgbm,4,30,16,2024-11-20,3.6968338529732976,4.0,0.3031661470267024,0.3031661470267024
lgbm,4,30,16,2024-11-20,3.204887586951877,4.0,0.7951124130481229,0.7951124130481229
lgbm,4,30,16,2024-11-20,5.723073421139897,8.0,2.2769265788601034,2.2769265788601034
lgbm,4,30,16,2024-11-20,4.653229847165596,3.0,-1.653229847165596,1.653229847165596
lgbm,4,30,16,2024-11-20,4.613834625418329,3.0,-1.6138346254183293,1.6138346254183293
lgbm,4,30,16,2024-11-20,3.5658972304025913,7.0,3.4341027695974087,3.4341027695974087
lgbm,4,30,16,2024-11-20,3.724727207944872,4.0,0.2752727920551279,0.2752727920551279
lgbm,4,30,16,2024-11-20,3.849005356938837,2.0,-1.8490053569388372,1.8490053569388372
lgbm,4,30,16,2024-11-20,3.1844122073312007,2.0,-1.1844122073312007,1.1844122073312007
lgbm,4,30,16,2024-11-20,2.1242535052566844,1.0,-1.1242535052566844,1.1242535052566844
lgbm,4,30,16,2024-11-20,5.344409351765363,3.0,-2.3444093517653632,2.3444093517653632
lgbm,4,30,16,2024-11-20,3.0985943214586444,5.0,1.9014056785413556,1.9014056785413556
lgbm,4,30,16,2024-11-20,2.224422888407249,1.0,-1.2244228884072492,1.2244228884072492
lgbm,4,30,16,2024-11-20,3.204887586951877,2.0,-1.2048875869518771,1.2048875869518771
lgbm,4,30,16,2024-11-20,2.1709884622848485,1.0,-1.1709884622848485,1.1709884622848485
lgbm,4,30,16,2024-11-20,3.6664937055020297,2.0,-1.6664937055020297,1.6664937055020297
lgbm,4,30,16,2024-11-20,4.704816217930639,6.0,1.295183782069361,1.295183782069361
lgbm,4,30,16,2024-11-20,3.837449404492444,3.0,-0.8374494044924439,0.8374494044924439
lgbm,4,30,16,2024-11-20,2.0746543658603858,2.0,-0.07465436586038576,0.07465436586038576
lgbm,4,30,16,2024-11-20,2.5727832113228994,3.0,0.42721678867710056,0.42721678867710056
lgbm,4,30,16,2024-11-20,5.916712755617506,15.0,9.083287244382493,9.083287244382493
lgbm,4,30,16,2024-11-20,3.204887586951877,4.0,0.7951124130481229,0.7951124130481229
lgbm,4,30,16,2024-11-20,9.573404257168232,8.0,-1.5734042571682316,1.5734042571682316
lgbm,4,30,16,2024-11-20,3.3894822845625066,3.0,-0.38948228456250655,0.38948228456250655
lgbm,4,30,16,2024-11-20,5.845561182746908,4.0,-1.8455611827469083,1.8455611827469083
lgbm,4,30,16,2024-11-20,17.380248629599965,24.0,6.619751370400035,6.619751370400035
lgbm,4,30,16,2024-11-20,4.118579736922181,2.0,-2.1185797369221806,2.1185797369221806
lgbm,4,30,16,2024-11-20,3.4229737074222784,2.0,-1.4229737074222784,1.4229737074222784
lgbm,4,30,16,2024-11-20,3.0682541739873765,2.0,-1.0682541739873765,1.0682541739873765
lgbm,4,30,16,2024-11-20,3.4362770792593635,1.0,-2.4362770792593635,2.4362770792593635
lgbm,4,30,16,2024-11-20,6.04182150896641,6.0,-0.041821508966410015,0.041821508966410015
lgbm,4,30,16,2024-11-20,3.927951185392829,5.0,1.0720488146071712,1.0720488146071712
lgbm,4,30,16,2024-11-20,3.610552141953399,5.0,1.389447858046601,1.389447858046601
lgbm,4,30,16,2024-11-20,5.383952201864656,6.0,0.6160477981353436,0.6160477981353436
lgbm,4,30,16,2024-11-20,10.755544202197374,10.0,-0.755544202197374,0.755544202197374
lgbm,4,30,16,2024-11-20,4.622195144237104,3.0,-1.6221951442371036,1.6221951442371036
lgbm,4,30,16,2024-11-20,3.142520979955697,4.0,0.8574790200443032,0.8574790200443032
lgbm,4,30,16,2024-11-20,4.03257481216177,3.0,-1.0325748121617702,1.0325748121617702
lgbm,4,30,16,2024-11-20,3.7697933446086673,1.0,-2.7697933446086673,2.7697933446086673
lgbm,4,30,16,2024-11-20,15.066738132469318,8.0,-7.066738132469318,7.066738132469318
lgbm,4,30,16,2024-11-20,3.257172424956688,1.0,-2.257172424956688,2.257172424956688
lgbm,4,30,16,2024-11-20,2.7070336100949572,1.0,-1.7070336100949572,1.7070336100949572
lgbm,4,30,16,2024-11-20,2.0746543658603858,1.0,-1.0746543658603858,1.0746543658603858
lgbm,4,30,16,2024-11-20,16.641836589516352,19.0,2.358163410483648,2.358163410483648
lgbm,4,30,16,2024-11-20,2.638683040468121,4.0,1.3613169595318788,1.3613169595318788
lgbm,4,30,16,2024-11-20,2.4837524397661945,1.0,-1.4837524397661945,1.4837524397661945
lgbm,4,30,16,2024-11-20,6.005923831798027,11.0,4.994076168201973,4.994076168201973
lgbm,4,30,16,2024-11-20,2.875078310884415,4.0,1.124921689115585,1.124921689115585
lgbm,4,30,16,2024-11-20,2.647462081825776,7.0,4.3525379181742245,4.3525379181742245
lgbm,4,30,16,2024-11-20,14.799998791832193,14.0,-0.7999987918321931,0.7999987918321931
lgbm,4,30,16,2024-11-20,10.7662705688754,14.0,3.2337294311245994,3.2337294311245994
lgbm,4,30,16,2024-11-20,5.2048786506386895,2.0,-3.2048786506386895,3.2048786506386895
lgbm,4,30,16,2024-11-20,5.030567903579265,2.0,-3.030567903579265,3.030567903579265
lgbm,4,30,16,2024-11-20,4.7733432951332135,1.0,-3.7733432951332135,3.7733432951332135
lgbm,4,30,16,2024-11-20,8.775344290323842,6.0,-2.775344290323842,2.775344290323842
lgbm,4,30,16,2024-11-20,3.6177812391741173,4.0,0.3822187608258827,0.3822187608258827
lgbm,4,30,16,2024-11-20,3.381857243660096,3.0,-0.3818572436600962,0.3818572436600962
lgbm,4,30,16,2024-11-20,3.6094278310270256,4.0,0.3905721689729744,0.3905721689729744
lgbm,4,30,16,2024-11-20,6.333782328570442,5.0,-1.3337823285704422,1.3337823285704422
lgbm,4,30,16,2024-11-20,3.0454764433761166,5.0,1.9545235566238834,1.9545235566238834
lgbm,4,30,16,2024-11-20,3.5168536324169595,3.0,-0.5168536324169595,0.5168536324169595
lgbm,4,30,16,2024-11-20,12.297112050137027,12.0,-0.29711205013702724,0.29711205013702724
lgbm,4,30,16,2024-11-20,3.0733363611492712,1.0,-2.0733363611492712,2.0733363611492712
lgbm,4,30,16,2024-11-20,8.677281691675713,3.0,-5.677281691675713,5.677281691675713
lgbm,4,30,16,2024-11-20,5.715420420354658,2.0,-3.7154204203546577,3.7154204203546577
lgbm,4,30,16,2024-11-20,8.716394637862777,5.0,-3.716394637862777,3.716394637862777
lgbm,4,30,16,2024-11-20,6.005923831798027,2.0,-4.005923831798027,4.005923831798027
lgbm,4,30,16,2024-11-20,6.005923831798027,13.0,6.994076168201973,6.994076168201973
lgbm,4,30,16,2024-11-20,4.274676625659124,4.0,-0.274676625659124,0.274676625659124
lgbm,4,30,16,2024-11-20,3.0454764433761166,1.0,-2.0454764433761166,2.0454764433761166
lgbm,4,30,16,2024-11-20,3.1517697088693484,1.0,-2.1517697088693484,2.1517697088693484
lgbm,4,30,16,2024-11-20,3.791732834302126,2.0,-1.7917328343021262,1.7917328343021262
lgbm,4,30,16,2024-11-20,6.2105034347781,8.0,1.7894965652219001,1.7894965652219001
lgbm,4,30,16,2024-11-20,5.845561182746908,5.0,-0.8455611827469083,0.8455611827469083
lgbm,4,30,16,2024-11-20,2.886269591266877,1.0,-1.8862695912668772,1.8862695912668772
lgbm,4,30,16,2024-11-20,8.716394637862777,13.0,4.283605362137223,4.283605362137223
lgbm,4,30,16,2024-11-20,3.0454764433761166,2.0,-1.0454764433761166,1.0454764433761166
lgbm,4,30,16,2024-11-20,4.359000472889708,4.0,-0.3590004728897078,0.3590004728897078
lgbm,4,30,16,2024-11-20,3.1517697088693484,2.0,-1.1517697088693484,1.1517697088693484
lgbm,4,30,16,2024-11-20,4.315165085212282,4.0,-0.31516508521228204,0.31516508521228204
lgbm,4,30,16,2024-11-20,4.657575289035627,3.0,-1.657575289035627,1.657575289035627
lgbm,4,30,16,2024-11-20,1.8925580064008036,1.0,-0.8925580064008036,0.8925580064008036
lgbm,4,30,16,2024-11-20,3.0550548526301022,2.0,-1.0550548526301022,1.0550548526301022
